hist_avg_units,hist_trend,entitlement_limit,num_people,days_home,month_sin,month_cos,baseload_kwh,ac_1ton_kwh,ac_1_5ton_kwh,geyser_kwh,wm_kwh,microwave_kwh,cooler_kwh,iron_kwh,has_ac_1ton,has_ac_1_5ton,has_geyser,has_wm,has_microwave,has_cooler,has_iron,month,theoretical_units,actual_units
415.72,-29.74,200.0,4,30,-0.866025,0.5,215.22,269.07,0.0,0.0,3.46,0.0,0.0,3.46,1,0,0,1,0,0,1,10,491.21,428.14
118.79,15.0,130.67,6,29,-0.5,0.866025,102.96,0.0,0.0,0.0,0.0,41.64,0.0,4.55,0,0,0,0,1,0,1,11,149.15,158.68
255.8,-6.2,200.0,5,27,1.0,0.0,225.96,0.0,0.0,38.42,0.0,0.0,0.0,4.87,0,0,1,0,0,0,1,3,269.25,345.51
184.82,-14.89,200.0,4,19,0.5,0.866025,192.72,0.0,0.0,0.0,10.39,0.0,0.0,10.28,0,0,0,1,0,0,1,1,213.4,145.11
390.33,7.65,200.0,3,20,-0.0,1.0,229.2,0.0,221.37,0.0,6.24,0.0,0.0,0.0,0,1,0,1,0,0,0,12,456.81,242.8
234.57,-65.94,200.0,5,22,-0.866025,-0.5,260.22,0.0,0.0,45.35,0.0,0.0,0.0,4.55,0,0,1,0,0,0,1,8,310.12,248.07
154.97,-41.95,170.47,3,17,0.866025,0.5,200.22,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0,0,0,0,0,0,1,2,204.12,149.44
235.01,2.56,200.0,5,30,0.0,-1.0,221.1,0.0,0.0,0.0,14.55,34.05,0.0,7.36,0,0,0,1,1,0,1,6,277.06,255.2
179.36,-38.72,197.3,4,27,-0.866025,0.5,184.2,0.0,0.0,0.0,8.31,0.0,0.0,0.0,0,0,0,1,0,0,0,10,192.51,197.09
314.72,15.59,200.0,4,17,0.5,0.866025,250.08,0.0,0.0,102.33,4.68,0.0,0.0,3.68,0,0,1,1,0,0,1,1,360.76,223.8
219.63,5.19,200.0,2,29,1.0,0.0,216.84,0.0,0.0,21.58,8.31,0.0,0.0,0.0,0,0,1,1,0,0,0,3,246.73,316.54
238.66,42.93,200.0,4,20,-0.5,-0.866025,239.34,0.0,0.0,0.0,0.0,0.0,0.0,18.19,0,0,0,0,0,0,1,7,257.53,202.78
190.43,-20.76,200.0,3,30,-1.0,-0.0,212.58,0.0,0.0,0.0,7.27,0.0,0.0,8.66,0,0,0,1,0,0,1,9,228.51,177.52
171.25,-1.92,188.38,3,30,-0.5,-0.866025,180.96,0.0,0.0,0.0,4.68,30.47,0.0,3.46,0,0,0,1,1,0,1,7,219.57,172.62
132.19,-8.81,145.41,2,27,0.0,-1.0,182.58,0.0,0.0,0.0,3.46,0.0,0.0,9.74,0,0,0,1,0,0,1,6,195.79,169.58
225.47,-10.99,200.0,4,30,-0.866025,0.5,222.72,0.0,0.0,27.28,0.0,15.48,12.24,0.0,0,0,1,0,1,1,0,10,277.71,316.85
227.39,-55.81,200.0,5,18,0.5,0.866025,234.48,0.0,0.0,0.0,7.27,0.0,0.0,11.91,0,0,0,1,0,0,1,1,253.66,148.11
167.36,-10.82,184.1,4,30,-0.866025,-0.5,224.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,8,224.94,247.09
205.72,2.01,200.0,5,23,0.866025,-0.5,182.58,0.0,0.0,0.0,0.0,27.18,0.0,5.52,0,0,0,0,1,0,1,4,215.28,274.58
214.2,11.2,200.0,4,25,0.866025,-0.5,216.84,0.0,0.0,29.41,0.0,0.0,0.0,4.33,0,0,1,0,0,0,1,4,250.58,281.63
153.3,32.34,168.63,4,28,-0.5,-0.866025,184.2,0.0,0.0,0.0,3.12,0.0,20.05,5.85,0,0,0,1,0,1,1,7,213.22,211.87
215.2,-14.71,200.0,2,22,-0.5,-0.866025,200.82,0.0,0.0,8.63,0.0,0.0,12.08,6.5,0,0,1,0,0,1,1,7,228.03,188.08
247.44,-14.3,200.0,2,24,0.5,0.866025,201.84,71.11,0.0,0.0,0.0,27.56,0.0,5.2,1,0,0,0,1,0,1,1,305.7,148.18
410.63,70.53,200.0,4,22,0.866025,0.5,68.1,255.72,0.0,94.35,0.0,35.8,0.0,19.48,1,0,1,0,1,0,1,2,473.46,271.07
177.3,36.27,195.03,3,21,0.0,-1.0,222.72,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0,0,0,0,0,0,1,6,224.88,156.0
148.99,-24.2,163.89,7,30,-0.866025,0.5,176.1,0.0,0.0,0.0,1.39,0.0,0.0,9.74,0,0,0,1,0,0,1,10,187.23,232.77
217.24,-0.71,200.0,3,30,-0.0,1.0,242.58,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0,0,0,0,0,0,1,12,247.13,187.89
250.39,1.61,200.0,3,30,0.5,-0.866025,268.32,0.0,0.0,0.0,12.47,0.0,0.0,4.11,0,0,0,1,0,0,1,5,284.9,372.55
400.47,-50.57,200.0,4,20,1.0,0.0,215.22,218.28,0.0,0.0,12.47,46.42,0.0,8.66,1,0,0,1,1,0,1,3,501.05,416.21
220.72,-67.75,200.0,4,20,-0.866025,0.5,250.08,0.0,0.0,0.0,0.0,0.0,4.17,9.74,0,0,0,0,0,1,1,10,263.99,239.13
262.75,-47.23,200.0,3,24,0.5,-0.866025,265.08,0.0,0.0,15.47,0.0,12.63,0.0,12.88,0,0,1,0,1,0,1,5,306.06,353.63
139.33,51.13,153.26,7,26,0.866025,-0.5,171.84,0.0,0.0,0.0,0.0,0.0,0.0,6.82,0,0,0,0,0,0,1,4,178.66,230.66
239.83,19.39,200.0,2,23,-0.0,1.0,200.22,0.0,0.0,78.93,0.0,0.0,0.0,6.5,0,0,1,0,0,0,1,12,285.64,223.31
335.14,-13.24,200.0,3,22,0.5,-0.866025,324.84,0.0,0.0,22.99,4.68,24.26,0.0,8.23,0,0,1,1,1,0,1,5,384.99,407.58
272.31,-33.73,200.0,6,26,-0.5,0.866025,216.84,0.0,0.0,55.5,8.31,46.97,0.0,11.37,0,0,1,1,1,0,1,11,338.99,382.14
554.33,33.25,200.0,4,30,-1.0,-0.0,200.22,0.0,441.82,0.0,4.16,0.0,0.0,4.55,0,1,0,1,0,0,1,9,650.74,450.33
194.99,49.81,200.0,5,22,-0.5,0.866025,195.96,0.0,0.0,0.0,8.31,0.0,0.0,2.27,0,0,0,1,0,0,1,11,206.55,207.07
204.72,-9.28,200.0,4,30,-0.0,1.0,224.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,12,224.94,215.1
140.59,13.72,154.65,6,19,0.5,0.866025,74.58,0.0,0.0,62.52,0.0,0.0,0.0,10.28,0,0,1,0,0,0,1,1,147.39,76.67
286.89,50.74,200.0,3,26,0.866025,0.5,246.84,0.0,0.0,65.11,5.2,0.0,0.0,9.09,0,0,1,1,0,0,1,2,326.24,262.84
363.12,-1.6,200.0,4,30,0.866025,-0.5,141.84,0.0,303.68,0.0,0.0,0.0,0.0,8.66,0,1,0,0,0,0,1,4,454.18,498.74
358.91,-21.62,200.0,5,27,1.0,0.0,209.94,0.0,211.01,0.0,4.68,0.0,0.0,2.17,0,1,0,1,0,0,1,3,427.79,483.47
242.24,-32.52,200.0,3,25,-0.5,-0.866025,237.72,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,7,267.52,247.31
246.48,-8.38,200.0,1,23,-1.0,-0.0,71.34,0.0,159.59,45.94,0.0,0.0,0.0,4.33,0,1,1,0,0,0,1,9,281.21,140.38
402.08,13.83,200.0,3,19,-0.866025,0.5,95.46,0.0,372.39,11.8,0.0,0.0,0.0,6.17,0,1,1,0,0,0,1,10,485.82,296.67
220.83,31.39,200.0,4,22,-0.866025,-0.5,179.34,0.0,0.0,0.0,15.59,0.0,20.61,11.69,0,0,0,1,0,1,1,8,227.22,181.27
229.7,21.12,200.0,2,29,0.5,0.866025,182.58,0.0,0.0,25.52,9.7,48.7,0.0,3.46,0,0,1,1,1,0,1,1,269.96,205.72
214.96,11.7,200.0,4,24,0.866025,-0.5,213.6,0.0,0.0,0.0,0.0,0.0,0.0,13.53,0,0,0,0,0,0,1,4,227.13,299.28
308.72,32.35,200.0,6,15,-0.5,-0.866025,261.84,71.81,0.0,0.0,3.46,16.63,0.0,7.36,1,0,0,1,1,0,1,7,361.11,168.15
369.31,-20.92,200.0,1,20,-0.866025,-0.5,334.98,0.0,122.54,0.0,0.0,0.0,0.0,4.33,0,1,0,0,0,0,1,8,461.85,236.64
216.38,-18.63,200.0,3,22,-1.0,-0.0,182.58,96.59,0.0,0.0,0.0,0.0,0.0,6.5,1,0,0,0,0,0,1,9,285.67,201.68
253.2,50.14,200.0,4,24,-0.0,1.0,203.46,0.0,0.0,19.76,0.0,63.55,0.0,4.33,0,0,1,0,1,0,1,12,291.1,200.93
146.04,-45.91,160.64,6,28,-1.0,-0.0,161.7,0.0,0.0,9.6,0.0,0.0,0.0,8.23,0,0,1,0,0,0,1,9,179.53,148.75
357.05,-22.81,200.0,4,30,-0.5,-0.866025,222.72,0.0,194.81,0.0,0.0,0.0,0.0,5.52,0,1,0,0,0,0,1,7,423.05,322.16
230.37,-21.07,200.0,2,18,1.0,0.0,266.7,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0,0,0,0,0,0,1,3,271.9,234.68
555.43,59.01,200.0,4,30,0.5,0.866025,221.7,0.0,365.04,53.66,6.24,0.0,0.0,3.68,0,1,1,1,0,0,1,1,650.32,471.83
325.14,15.89,200.0,4,30,0.866025,-0.5,196.98,0.0,167.49,11.1,0.0,0.0,0.0,12.99,0,1,1,0,0,0,1,4,388.56,400.64
225.91,-9.98,200.0,5,22,1.0,0.0,170.22,0.0,0.0,0.0,0.0,0.0,77.9,5.2,0,0,0,0,0,1,1,3,253.31,267.62
246.06,18.11,200.0,4,23,-1.0,-0.0,221.1,0.0,0.0,9.66,8.31,31.53,0.0,0.0,0,0,1,1,1,0,0,9,270.6,184.37
263.63,16.49,200.0,4,29,0.5,0.866025,215.22,0.0,0.0,50.88,0.0,0.0,13.68,15.16,0,0,1,0,0,1,1,1,294.94,224.32
232.72,6.89,200.0,3,16,-0.5,0.866025,230.22,0.0,0.0,0.0,16.63,0.0,0.0,10.82,0,0,0,1,0,0,1,11,257.67,182.92
531.07,11.97,200.0,3,26,-0.866025,-0.5,168.6,0.0,361.39,69.5,0.0,0.0,0.0,6.5,0,1,1,0,0,0,1,8,605.99,406.4
228.21,13.12,200.0,3,30,0.866025,-0.5,174.48,0.0,0.0,7.02,6.24,0.0,76.78,8.66,0,0,1,1,0,1,1,4,273.18,314.17
215.74,-10.76,200.0,5,22,-0.5,-0.866025,215.22,0.0,0.0,0.0,0.0,43.49,0.0,10.28,0,0,0,0,1,0,1,7,268.99,192.15
269.82,5.81,200.0,3,30,0.866025,0.5,186.84,120.05,0.0,18.26,0.0,0.0,0.0,4.33,1,0,1,0,0,0,1,2,329.48,256.09
223.58,-16.19,200.0,3,20,-1.0,-0.0,234.48,0.0,0.0,14.51,0.0,0.0,0.0,8.23,0,0,1,0,0,0,1,9,257.22,187.44
217.93,-3.02,200.0,4,29,-0.5,0.866025,179.34,0.0,0.0,70.15,3.46,0.0,0.0,13.53,0,0,1,1,0,0,1,11,266.49,245.03
268.68,49.17,200.0,2,29,1.0,0.0,319.98,0.0,0.0,0.0,6.93,0.0,0.0,0.0,0,0,0,1,0,0,0,3,326.91,408.13
193.57,-18.34,200.0,1,30,0.5,-0.866025,209.34,0.0,0.0,0.0,0.0,0.0,0.0,13.53,0,0,0,0,0,0,1,5,222.87,249.91
284.48,-54.64,200.0,2,30,-0.5,0.866025,206.1,115.94,0.0,0.0,0.0,0.0,0.0,3.25,1,0,0,0,0,0,1,11,325.29,237.67
200.35,-0.79,200.0,3,25,0.5,0.866025,194.34,0.0,0.0,32.76,8.66,0.0,0.0,0.0,0,0,1,1,0,0,0,1,235.76,188.44
220.86,11.13,200.0,1,30,-1.0,-0.0,201.84,0.0,0.0,40.03,12.12,0.0,0.0,4.55,0,0,1,1,0,0,1,9,258.54,220.09
148.7,-31.93,163.57,6,21,-1.0,-0.0,167.58,0.0,0.0,15.98,0.0,0.0,0.0,1.84,0,0,1,0,0,0,1,9,185.4,154.19
467.05,17.21,200.0,3,30,-0.0,1.0,176.1,0.0,274.39,109.62,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,12,560.11,331.3
388.46,62.26,200.0,3,30,0.0,-1.0,177.72,0.0,222.58,22.34,10.39,10.34,0.0,0.0,0,1,1,1,1,0,0,6,443.37,323.37
246.26,22.94,200.0,3,30,-0.5,-0.866025,184.2,0.0,87.23,0.0,6.93,27.38,0.0,4.33,0,1,0,1,1,0,1,7,310.07,223.55
210.75,4.37,200.0,4,25,-0.5,-0.866025,224.34,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0,0,0,0,0,0,1,7,226.29,175.0
163.09,31.29,179.4,3,23,0.5,0.866025,158.46,0.0,0.0,18.01,0.0,0.0,0.0,6.5,0,0,1,0,0,0,1,1,182.96,119.52
231.67,-41.44,200.0,5,22,0.5,-0.866025,215.22,0.0,0.0,0.0,9.35,47.9,0.0,6.5,0,0,0,1,1,0,1,5,278.96,319.35
378.55,-24.95,200.0,2,29,1.0,0.0,101.94,0.0,297.24,0.0,0.0,18.76,0.0,6.5,0,1,0,0,1,0,1,3,424.44,468.41
95.51,-22.32,105.06,3,20,0.5,-0.866025,71.34,0.0,0.0,2.42,0.0,0.0,40.2,5.2,0,0,1,0,0,1,1,5,119.15,109.82
129.8,-33.73,142.78,4,29,-0.866025,0.5,153.6,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,10,160.09,152.71
253.77,-17.14,200.0,3,24,-0.866025,0.5,165.96,99.71,0.0,0.0,0.0,33.02,0.0,0.0,1,0,0,0,1,0,0,10,298.69,208.43
176.24,31.1,193.86,4,29,1.0,0.0,188.46,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,3,194.96,229.28
176.84,-40.53,194.52,4,30,0.866025,0.5,196.98,0.0,0.0,0.0,8.31,0.0,0.0,15.16,0,0,0,1,0,0,1,2,220.45,176.79
242.94,30.08,200.0,5,22,0.5,0.866025,224.94,0.0,0.0,46.32,6.93,0.0,0.0,1.73,0,0,1,1,0,0,1,1,279.92,208.6
191.93,-5.41,200.0,3,29,-0.0,1.0,221.1,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0,0,0,0,0,0,1,12,223.05,175.75
585.27,-30.52,200.0,2,29,0.0,-1.0,198.6,0.0,431.9,28.84,0.0,9.32,0.0,8.23,0,1,1,0,1,0,1,6,676.88,452.33
188.75,5.84,200.0,2,21,-0.866025,-0.5,174.48,0.0,0.0,10.77,2.77,41.25,0.0,0.0,0,0,1,1,1,0,0,8,229.27,181.99
210.28,-14.18,200.0,2,27,-0.5,0.866025,246.84,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0,0,0,0,0,0,1,11,250.95,221.64
264.04,-4.54,200.0,2,26,-0.5,0.866025,225.96,0.0,0.0,45.94,6.93,20.95,0.0,4.33,0,0,1,1,1,0,1,11,304.11,230.17
307.62,16.87,200.0,3,24,-1.0,-0.0,337.2,0.0,0.0,11.51,4.85,0.0,0.0,2.17,0,0,1,1,0,0,1,9,355.73,273.07
481.86,-27.59,200.0,3,30,1.0,0.0,209.94,0.0,329.97,13.12,0.0,6.1,0.0,6.82,0,1,1,0,1,0,1,3,565.95,622.76
205.27,46.22,200.0,4,28,-0.5,0.866025,218.46,0.0,0.0,0.0,12.12,0.0,0.0,11.91,0,0,0,1,0,0,1,11,242.49,239.39
229.25,34.56,200.0,1,22,0.866025,0.5,201.84,0.0,0.0,21.99,12.12,0.0,17.48,0.0,0,0,1,1,0,1,0,2,253.43,187.38
259.71,-10.52,200.0,6,28,-0.5,-0.866025,260.22,0.0,0.0,7.05,0.0,44.35,0.0,8.66,0,0,1,0,1,0,1,7,320.28,317.08
190.67,-22.94,200.0,2,29,-0.866025,0.5,185.82,0.0,0.0,16.82,4.16,0.0,0.0,15.59,0,0,1,1,0,0,1,10,222.39,209.8
157.6,45.96,173.36,6,30,0.0,-1.0,191.1,0.0,0.0,1.3,8.66,11.39,0.0,4.33,0,0,1,1,1,0,1,6,216.78,212.85
237.17,-0.29,200.0,5,29,-0.0,1.0,225.96,0.0,0.0,29.08,0.0,9.77,0.0,7.14,0,0,1,0,1,0,1,12,271.95,233.13
132.61,-30.53,145.87,3,30,-0.5,0.866025,70.32,0.0,0.0,28.95,0.0,48.32,0.0,7.14,0,0,1,0,1,0,1,11,154.73,145.89
119.07,-3.02,130.98,1,30,-0.5,0.866025,47.22,0.0,0.0,69.19,0.0,0.0,2.08,15.59,0,0,1,0,0,1,1,11,134.07,134.26
314.62,3.26,200.0,6,28,0.866025,0.5,189.48,129.04,0.0,20.83,0.0,0.0,0.0,10.82,1,0,1,0,0,0,1,2,350.17,217.76
249.55,27.2,200.0,2,22,-1.0,-0.0,227.58,0.0,0.0,0.0,0.0,24.51,9.27,3.68,0,0,0,0,1,1,1,9,265.05,193.13
501.74,68.74,200.0,4,30,1.0,0.0,314.1,256.25,0.0,0.0,6.93,16.55,0.0,0.0,1,0,0,1,1,0,0,3,593.83,659.77
209.27,-15.16,200.0,6,27,-0.866025,0.5,198.6,0.0,0.0,27.57,7.79,0.0,5.93,4.55,0,0,1,1,0,1,1,10,244.44,274.09
183.55,-28.79,200.0,2,28,-0.0,1.0,195.96,0.0,0.0,0.0,0.0,0.0,14.22,15.59,0,0,0,0,0,1,1,12,225.77,175.73
561.75,12.76,200.0,3,30,0.5,0.866025,308.22,0.0,258.6,63.74,13.86,0.0,0.0,8.66,0,1,1,1,0,0,1,1,653.08,454.86
185.68,-27.57,200.0,5,28,-0.5,0.866025,215.22,0.0,0.0,0.0,7.79,0.0,0.0,2.38,0,0,0,1,0,0,1,11,225.4,240.27
210.9,23.68,200.0,4,26,-0.5,0.866025,198.6,0.0,0.0,0.0,6.93,0.0,23.61,3.25,0,0,0,1,0,1,1,11,232.38,239.32
232.35,14.71,200.0,4,21,0.0,-1.0,236.1,0.0,0.0,37.18,6.24,0.0,0.0,9.2,0,0,1,1,0,0,1,6,288.71,212.64
268.29,-38.48,200.0,3,29,-0.866025,-0.5,268.32,0.0,0.0,0.0,0.0,43.29,0.0,0.0,0,0,0,0,1,0,0,8,311.61,292.45
334.82,66.52,200.0,4,25,0.5,0.866025,266.7,138.59,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,405.29,210.03
273.52,1.02,200.0,2,30,0.0,-1.0,213.6,103.48,0.0,0.0,12.47,0.0,0.0,8.12,1,0,0,1,0,0,1,6,337.66,195.43
226.56,-12.59,200.0,2,27,-0.0,1.0,201.84,0.0,0.0,32.85,0.0,30.78,4.43,12.99,0,0,1,0,1,1,1,12,282.88,219.25
255.99,-29.32,200.0,3,23,0.5,-0.866025,296.46,0.0,0.0,0.0,16.63,0.0,0.0,4.33,0,0,0,1,0,0,1,5,317.42,358.14
375.07,43.59,200.0,4,30,1.0,0.0,180.96,0.0,243.46,0.0,5.2,0.0,0.0,4.33,0,1,0,1,0,0,1,3,433.95,459.12
191.05,-10.33,200.0,1,17,-0.0,1.0,203.46,0.0,0.0,0.0,0.0,0.0,0.0,10.39,0,0,0,0,0,0,1,12,213.85,134.24
252.44,45.07,200.0,7,29,1.0,0.0,296.46,0.0,0.0,16.97,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,3,313.43,470.72
231.05,-37.25,200.0,5,28,-0.866025,0.5,218.46,0.0,0.0,43.16,0.0,0.0,5.3,0.0,0,0,1,0,0,1,0,10,266.93,234.31
278.14,28.36,200.0,2,28,-0.0,1.0,248.46,0.0,0.0,0.0,0.0,41.66,18.64,5.52,0,0,0,0,1,1,1,12,314.28,267.71
463.73,-30.32,200.0,5,27,-1.0,-0.0,218.46,0.0,252.05,51.79,0.0,0.0,0.0,16.67,0,1,1,0,0,0,1,9,538.97,308.74
182.84,56.59,200.0,3,20,0.866025,-0.5,201.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,201.84,233.59
224.17,-36.13,200.0,4,22,0.5,0.866025,263.46,0.0,0.0,0.0,0.0,0.0,0.0,8.66,0,0,0,0,0,0,1,1,272.12,169.22
191.24,3.31,200.0,4,18,1.0,0.0,224.34,0.0,0.0,0.0,9.35,0.0,0.0,0.0,0,0,0,1,0,0,0,3,233.69,260.6
151.73,-12.04,166.9,4,21,0.866025,0.5,179.34,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0,0,0,0,0,0,1,2,182.59,129.14
207.68,-41.47,200.0,3,15,-0.866025,-0.5,224.34,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0,0,0,0,0,0,1,8,230.51,150.41
266.56,12.39,200.0,4,18,-1.0,-0.0,239.34,0.0,0.0,26.53,0.0,0.0,40.76,5.52,0,0,1,0,0,1,1,9,312.14,220.79
576.85,44.02,200.0,5,30,-0.866025,-0.5,206.7,0.0,467.22,0.0,0.0,0.0,0.0,6.5,0,1,0,0,0,0,1,8,680.41,468.98
340.85,-12.37,200.0,3,28,-0.5,-0.866025,229.2,162.79,0.0,0.0,0.0,0.0,0.0,7.36,1,0,0,0,0,0,1,7,399.35,275.0
191.24,24.03,200.0,4,16,0.5,0.866025,203.46,0.0,0.0,29.16,0.0,0.0,0.41,2.6,0,0,1,0,0,1,1,1,235.63,162.35
176.7,54.56,194.37,5,23,0.866025,0.5,203.46,0.0,0.0,0.0,0.0,0.0,4.59,0.0,0,0,0,0,0,1,0,2,208.05,156.99
206.92,-43.43,200.0,3,24,-1.0,-0.0,221.1,0.0,0.0,24.28,5.2,0.0,0.0,0.0,0,0,1,1,0,0,0,9,250.57,189.67
125.87,-17.47,138.46,2,22,0.0,-1.0,108.84,0.0,0.0,0.64,7.27,22.52,0.0,0.0,0,0,1,1,1,0,0,6,139.28,93.07
205.22,40.11,200.0,4,19,1.0,0.0,224.34,0.0,0.0,0.0,0.0,26.54,0.0,0.0,0,0,0,0,1,0,0,3,250.88,273.16
201.5,44.19,200.0,2,30,0.866025,-0.5,221.1,0.0,0.0,4.67,10.39,0.0,0.0,0.0,0,0,1,1,0,0,0,4,236.17,276.53
174.9,43.12,192.39,2,29,0.5,0.866025,195.96,0.0,0.0,21.3,0.0,0.0,0.0,2.38,0,0,1,0,0,0,1,1,219.64,176.34
196.33,-19.74,200.0,2,30,0.866025,0.5,229.2,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0,0,0,0,0,0,1,2,234.4,190.0
208.42,75.69,200.0,4,23,0.866025,-0.5,221.1,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,4,239.6,274.65
255.27,21.73,200.0,3,26,-0.0,1.0,256.98,0.0,0.0,0.0,0.0,35.81,0.0,9.09,0,0,0,0,1,0,1,12,301.88,253.8
386.37,-31.55,200.0,4,29,0.866025,0.5,180.96,242.78,0.0,44.49,6.24,0.0,0.0,4.33,1,0,1,1,0,0,1,2,478.79,330.0
257.49,31.21,200.0,4,18,-0.866025,0.5,206.7,0.0,0.0,65.9,10.39,0.0,0.0,19.48,0,0,1,1,0,0,1,10,302.48,232.52
366.46,37.88,200.0,5,26,-0.5,-0.866025,176.1,0.0,189.64,0.0,9.7,43.43,0.0,0.0,0,1,0,1,1,0,0,7,418.86,336.42
219.67,-32.51,200.0,4,27,-0.0,1.0,202.44,0.0,0.0,0.0,0.0,26.2,2.33,9.2,0,0,0,0,1,1,1,12,240.17,191.52
223.95,-26.97,200.0,3,30,-0.866025,-0.5,179.34,0.0,0.0,33.09,10.39,0.0,30.59,9.53,0,0,1,1,0,1,1,8,262.94,279.57
149.27,-19.41,164.2,4,30,0.0,-1.0,179.34,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0,0,0,0,0,0,1,6,184.86,186.81
341.08,-35.98,200.0,6,30,-0.866025,-0.5,311.46,0.0,0.0,37.54,12.12,44.04,0.0,4.11,0,0,1,1,1,0,1,8,409.28,415.02
206.49,-35.46,200.0,1,30,0.5,-0.866025,232.44,0.0,0.0,0.0,8.31,0.0,0.0,2.06,0,0,0,1,0,0,1,5,242.81,286.14
570.04,-19.3,200.0,4,20,-0.866025,0.5,224.34,0.0,359.37,58.64,0.0,31.36,0.0,9.53,0,1,1,0,1,0,1,10,683.23,326.46
277.04,4.11,200.0,4,21,-0.5,-0.866025,224.34,0.0,0.0,41.87,0.0,34.49,0.0,4.33,0,0,1,0,1,0,1,7,305.03,214.45
519.01,8.3,200.0,2,21,1.0,0.0,224.34,0.0,367.53,0.0,10.39,0.0,0.0,1.73,0,1,0,1,0,0,1,3,604.0,464.36
202.6,-2.24,200.0,3,30,0.866025,-0.5,209.94,0.0,0.0,0.0,5.2,13.33,0.0,0.0,0,0,0,1,1,0,0,4,228.47,286.44
193.69,-4.89,200.0,5,30,0.5,0.866025,203.46,0.0,0.0,18.53,3.12,0.0,0.0,2.27,0,0,1,1,0,0,1,1,227.38,179.26
297.34,-21.51,200.0,3,18,0.866025,-0.5,246.84,0.0,0.0,0.0,8.31,0.0,68.27,10.28,0,0,0,1,0,1,1,4,333.71,292.82
313.47,22.64,200.0,3,25,0.866025,0.5,266.46,75.89,0.0,0.0,10.91,0.0,0.0,10.39,1,0,0,1,0,0,1,2,363.65,216.48
97.31,-23.36,107.04,4,25,-0.866025,-0.5,95.46,0.0,0.0,0.0,0.0,21.0,0.0,2.27,0,0,0,0,1,0,1,8,118.74,102.67
178.19,8.74,196.01,3,30,-0.5,0.866025,191.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,11,191.7,201.71
155.29,4.88,170.82,5,28,-0.5,0.866025,180.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,11,180.96,190.91
425.04,-6.69,200.0,5,25,1.0,0.0,208.32,0.0,268.23,0.0,10.39,11.32,0.0,5.52,0,1,0,1,1,0,1,3,503.78,489.87
151.04,1.27,166.14,2,23,-0.0,1.0,160.08,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0,0,0,0,0,0,1,12,162.46,109.01
196.98,45.11,200.0,6,30,-0.5,0.866025,164.94,0.0,0.0,33.35,0.0,13.69,0.0,7.79,0,0,1,0,1,0,1,11,219.78,230.72
179.36,0.2,197.3,2,29,0.866025,-0.5,203.46,0.0,0.0,0.0,4.16,0.0,0.0,5.41,0,0,0,1,0,0,1,4,213.03,284.1
298.43,5.02,200.0,5,20,0.866025,-0.5,227.58,0.0,0.0,0.0,0.0,0.0,103.08,1.73,0,0,0,0,0,1,1,4,332.39,373.66
215.0,9.55,200.0,4,30,0.866025,0.5,201.84,0.0,0.0,58.39,0.0,0.0,0.0,5.2,0,0,1,0,0,0,1,2,265.43,251.31
240.01,-5.33,200.0,2,24,-0.0,1.0,221.7,0.0,0.0,0.0,8.31,15.97,0.0,19.48,0,0,0,1,1,0,1,12,265.47,179.02
131.87,8.54,145.06,3,25,0.5,-0.866025,110.46,0.0,0.0,0.0,0.0,54.61,0.0,7.14,0,0,0,0,1,0,1,5,172.21,183.87
526.17,18.34,200.0,6,24,1.0,0.0,179.34,0.0,431.41,0.0,0.0,0.0,0.0,4.33,0,1,0,0,0,0,1,3,615.08,604.77
128.62,5.5,141.48,4,30,-0.866025,-0.5,117.96,0.0,0.0,0.0,6.93,0.0,27.91,9.74,0,0,0,1,0,1,1,8,162.54,157.42
186.97,36.99,200.0,3,24,1.0,0.0,222.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,222.72,281.04
